"scenario","goal","long_goal","dimension","region_id","region_name","value","p.value"
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",28,"Comoro Islands",-0.21093406593404,0.694706076654566
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",29,"Mayotte",0.424395604395613,0.505554619944319
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",30,"Glorioso Islands",0.723846153846175,0.370917771523003
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",31,"Seychelles",0.161153846153849,0.0886654587779168
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",32,"Réunion",0.258351648351648,0.648447644557673
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",33,"Juan de Nova Island",0.64087912087915,0.43940419148299
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",34,"Bassas da India",0.64087912087915,0.43940419148299
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",35,"Ile Europa",0.64087912087915,0.43940419148299
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",36,"Ile Tromelin",0.0985164835164856,0.869861335826771
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",37,"Mauritius",0.0932967032967061,0.242475010401143
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",38,"British Indian Ocean Territory",0.415439560439566,0.497507182748192
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",39,"Maldives",-3.26038461538455,0.00825852556457924
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",40,"Sri Lanka",0.0189560439560457,0.541692248121537
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",41,"Mozambique",0.244285714285737,0.750498815774257
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",42,"Madagascar",0.00285714285714832,0.979919211362053
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",43,"Kenya",0.33868131868133,0.189076792861027
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",44,"Somalia",-0.0496703296703265,0.642705354656095
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",45,"Eritrea",-0.00939560439560545,0.837213159569639
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",46,"Djibouti",-0.192527472527441,0.815693097593292
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",47,"Yemen",0.0321428571428688,0.896759447820359
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",48,"Oman",-0.369065934065926,0.0383064088999805
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",49,"Sudan",-0.318901098901095,7.55888299426548e-08
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",50,"Saudi Arabia",-0.0493956043956053,0.0803243490512272
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",51,"Kuwait",0.320934065934058,0.340253368905267
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",52,"Bahrain",0.633791208791202,0.0210329565514415
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",53,"Pakistan",4.80098901098895,0.000495946295699885
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",54,"United Arab Emirates",-0.0506593406593375,0.610352019321582
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",55,"Azores",0.652252747252736,0.0528995362992736
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",56,"Cape Verde",-0.490769230769228,0.000203438560840411
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",57,"Madeira",0.968791208791194,0.00426144487987158
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",58,"Canary Islands",0.735934065934053,0.0391481251875743
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",59,"Belgium",-0.0735164835164833,0.271775196880633
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",60,"Gibraltar",0.922802197802185,0.000497634019190564
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",61,"Tunisia",-0.359450549450545,5.11357117264132e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",62,"Morocco",-0.820054945054938,6.48972882016661e-08
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",63,"Western Sahara",-1.35884615384615,1.40087053246255e-07
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",64,"Mauritania",-0.987912087912085,0.000426356923119836
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",65,"Gambia",-0.86010989010988,2.50525107596445e-08
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",66,"Senegal",-1.41335164835164,1.1478884857553e-08
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",67,"Libya",0.0432417582417612,0.825916632367903
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",68,"Malta",1.52763736263735,1.27837457079096e-07
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",69,"Latvia",0.581483516483507,0.0516629144935784
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",70,"Estonia",0.726923076923065,0.0011280518662116
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",71,"Bulgaria",1.2697802197802,0.00083623053912659
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",72,"Romania",1.71285714285712,0.000339962461545658
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",73,"Russia",0.979285714285701,0.0042433888819051
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",74,"Georgia",0.542087912087908,6.25665375947466e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",75,"Ukraine",-0.0423626373626358,0.371737572412026
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",76,"Turkey",-0.277692307692305,1.8538011753065e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",77,"Syria",2.02203296703294,0.0695998793482752
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",78,"Lebanon",1.07274725274726,0.176513344085631
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",79,"Israel",1.44225274725273,0.0134937370055573
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",80,"Greece",0.647527472527458,0.0390263233658872
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",81,"Cyprus",0.478736263736253,0.0426313612745734
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",82,"Albania",2.88747252747249,0.00218960722777431
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",84,"Algeria",-0.0480219780219751,0.44220396857446
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",85,"Ascension",-0.132692307692306,0.000935824117996969
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",86,"Saint Helena",1.29752747252746,6.44898109237987e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",88,"Tristan da Cunha",-1.27521978021976,1.99968591325113e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",89,"South Georgia and the South Sandwich Islands",0.993571428571432,0.01319248994077
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",90,"Prince Edward Islands",0.134999999999999,0.00764744703816113
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",91,"Crozet Islands",-1.55862637362636,9.6292510237074e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",92,"Amsterdam Island and Saint Paul Island",0.236593406593406,0.571037457941322
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",93,"Kerguelen Islands",-0.975769230769223,0.00259996829754406
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",94,"Heard and McDonald Islands",-1.42324175824174,4.37462192232526e-07
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",95,"Falkland Islands",-0.132692307692306,0.000935824117996969
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",96,"Sierra Leone",-0.0659890109890125,0.028503337967788
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",97,"Liberia",1.38846153846152,0.0116311170463403
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",98,"Togo",0.249450549450533,0.696899345293431
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",99,"Benin",0.100439560439566,0.454132961851706
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",100,"Republique du Congo",-2.43549450549448,1.04808740329093e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",101,"Namibia",1.50879120879119,0.0111392875605952
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",102,"South Africa",-2.29203296703293,8.83718445539815e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",103,"Sao Tome and Principe",-0.4165934065934,0.000102958911155533
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",104,"Equatorial Guinea",-1.10999999999999,2.0551998065378e-07
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",106,"Ghana",-1.98994505494504,7.90029541487716e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",108,"Bermuda",-0.165054945054943,0.00879185122248106
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",110,"Bahamas",0.0747252747252716,0.20806463559586
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",111,"Turks and Caicos Islands",-1.66324175824173,0.00428092825262868
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",112,"Cuba",0.150274725274724,0.0049536821679016
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",113,"Cayman Islands",-4.02933653513246e-15,0.111172952769043
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",114,"Haiti",0.0506593406593409,0.208773432973503
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",115,"Dominican Republic",0.0649999999999988,0.00561871524659829
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",116,"Puerto Rico and Virgin Islands of the United States",0.0200549450549429,0.41659347783858
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",117,"British Virgin Islands",0.258021978021979,0.0100563978504149
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",118,"Anguilla",-0.0285164835164819,0.39445261207941
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",119,"Saint Kitts and Nevis",-0.80527472527471,0.00793503154619914
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",120,"Antigua and Barbuda",-4.02933653513246e-15,0.111172952769043
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",121,"Montserrat",-0.0778571428571449,0.164080460035032
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",122,"Saint Lucia",-1.37554945054944,0.000662595641284545
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",123,"Dominica",-1.48104395604394,0.00253196476350666
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",124,"Barbados",0.247032967032964,0.00303964232585026
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",125,"Grenada",0.416868131868126,5.25124648429633e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",126,"Trinidad and Tobago",-0.25362637362637,0.00141656807899952
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",127,"Saint Vincent and the Grenadines",-1.96450549450547,0.000180738630463117
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",129,"Panama",-0.20335164835166,0.597555769527509
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",130,"Costa Rica",0.0297802197802174,0.0563696840063174
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",131,"Nicaragua",-2.17714285714283,0.000416238240415797
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",132,"Colombia",-0.560384615384609,6.33478429785788e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",133,"Honduras",-2.38934065934063,0.000208439522378155
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",134,"El Salvador",-0.171043956043959,0.116150441732144
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",135,"Mexico",-0.128516483516485,0.118335842512831
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",136,"Guatemala",2.2607692307692,0.00266853319904175
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",137,"Ecuador",-0.368296703296703,5.1603338450084e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",138,"Peru",0.119890109890107,0.256729570127172
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",139,"Venezuela",1.80719780219778,0.00136887990274421
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",140,"Guadeloupe and Martinique",-1.02697802197801,0.00840918956472152
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",141,"Faeroe Islands",-0.155439560439559,0.0241605822849186
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",143,"Iceland",0.101868131868135,0.224919990847323
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",144,"Jan Mayen",0.43241758241758,3.67049471487868e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",145,"Greenland",-0.0225274725274734,0.501966872184868
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",146,"Pitcairn",2.02390109890106,0.0255485097187306
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",147,"French Polynesia",-0.404065934065932,3.99134954138995e-07
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",148,"Line Islands (Kiribati)",-0.0575274725274697,0.295499878881119
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",149,"Jarvis Island",3.6044505494505,8.06320612372689e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",150,"Palmyra Atoll",3.67236263736259,6.54875810247639e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",151,"American Samoa",-1.49560439560439,0.000184860374969965
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",152,"Samoa",1.6835714285714,0.00480349243017458
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",153,"Cook Islands",-0.157967032967031,0.0485504650286046
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",154,"Niue",-1.40912087912086,1.30954248894584e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",155,"Tonga",5.60906593406586,0.00039833166639115
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",156,"Tokelau",4.12016483516478,0.000160548250976367
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",157,"Phoenix Islands (Kiribati)",-0.0375824175824147,0.447016347148055
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",158,"Howland Island and Baker Island",3.638956043956,7.80005063221287e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",159,"Johnston Atoll",3.88648351648346,2.37268067565631e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",161,"Wallis and Futuna",3.91928571428566,0.000289958992595158
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",162,"New Zealand",-0.0678571428571452,0.19170839215648
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",163,"United States",-0.786263736263723,0.000244246043689941
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",164,"Belize",-0.22620879120879,7.45761656294641e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",166,"Jamaica",5.3642307692307,0.000416495449207428
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",167,"Guyana",0.577582417582408,0.199381887144267
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",168,"Suriname",1.07390109890108,0.0185519030730168
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",169,"French Guiana",0.195494505494505,4.70266139079568e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",171,"Brazil",-0.109615384615391,0.16366746976772
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",172,"Argentina",1.99752747252744,0.0417220366141945
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",173,"Uruguay",-1.53719780219778,0.000719731770334563
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",174,"Finland",-1.40747252747251,0.000119556729474253
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",175,"Denmark",0.258846153846152,0.0511166918881765
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",176,"Germany",0.483791208791204,0.127498842152002
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",177,"Netherlands",0.964450549450548,0.0430261928283812
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",178,"Poland",-0.456208791208792,0.184571560950417
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",179,"France",0.228571428571426,0.0532828352600973
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",180,"United Kingdom",-0.675274725274713,0.000267898211676327
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",181,"Ireland",0.504395604395606,0.000697096245565521
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",182,"Spain",0.177307692307688,0.315434371524383
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",183,"Portugal",0.926043956043927,0.0561277846700471
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",184,"Italy",0.566813186813181,0.00589901901737663
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",185,"Monaco",-0.0143406593406608,0.869766061671221
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",186,"Montenegro",-2.43324175824172,0.00118153791841806
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",187,"Croatia",-0.130494505494506,0.512391708534664
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",188,"Slovenia",0.42456043956043,0.0235780013056659
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",189,"Lithuania",-0.938076923076915,0.0211764397416567
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",190,"Qatar",-4.02933653513246e-15,0.111172952769043
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",191,"Iran",0.116703296703297,0.00897255780372111
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",192,"Iraq",2.15318681318679,0.0185548282158868
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",193,"Guinea Bissau",-0.244010989010989,0.00250329419873322
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",194,"Guinea",0.121978021978023,0.000691979034067521
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",195,"Ivory Coast",-1.22142857142856,2.29380110166605e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",196,"Nigeria",1.1286813186813,0.0433602417501164
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",197,"Cameroon",-0.542637362637359,1.0728778199215e-07
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",198,"Gabon",-1.4896703296703,0.00361900609293105
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",199,"Democratic Republic of the Congo",-2.16197802197799,0.00128202618624887
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",200,"Angola",-1.21505494505493,1.17419410467904e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",202,"Tanzania",0.0602197802197841,0.628641083492279
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",203,"India",-0.228131868131863,0.0936458638466098
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",204,"Bangladesh",3.07434065934062,0.00297863459547991
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",205,"Myanmar",1.97346153846151,0.000644893180517131
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",206,"Malaysia",0.33384615384615,0.000214664577867131
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",207,"Vietnam",-1.36653846153845,2.84146522552255e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",208,"Singapore",-0.713241758241752,9.00433287196e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",209,"China",0.684285714285706,1.63274951888335e-11
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",210,"Japan",3.04785714285711,4.50693212051073e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",212,"Gilbert Islands (Kiribati)",0.078571428571429,6.43739071659391e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",214,"Egypt",-0.228901098901103,0.235857321001377
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",215,"Jordan",2.2007692307692,0.0252627025301217
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",216,"Indonesia",0.051483516483516,0.00550269181197556
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",218,"Canada",-1.8336813186813,6.36483789098222e-06
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",219,"Saint Pierre and Miquelon",1.13093406593406,1.53918537879447e-05
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",220,"Sint Maarten",-0.176483516483518,0.10857716725534
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",221,"Northern Saint-Martin",-1.15434065934064,0.00316172959554982
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",222,"Sweden",-0.486813186813182,0.00901082027392127
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",223,"Norway",-0.162802197802197,0.0199753420648469
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",224,"Chile",2.17335164835161,0.00329254394415941
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",227,"Jersey",0.312967032967031,0.000443113944013107
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",228,"Guernsey",0.312967032967031,0.000443113944013107
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",231,"East Timor",-0.26945054945055,0.00745098602998465
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",232,"Bosnia and Herzegovina",1.44439560439558,0.00253950712545085
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",237,"Oecussi Ambeno",0.354065934065931,3.58293186979788e-07
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",244,"Curacao",-0.327197802197802,0.000337799047178064
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",245,"Bonaire",-0.186318681318682,0.00306688207726657
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",247,"Brunei",1.69631868131865,0.00259451029520206
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",248,"Saba",0.0263186813186787,0.447639753715969
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",249,"Sint Eustatius",0.0263186813186787,0.447639753715969
"2012 - 2024","AO","Artisanal opportunities","average_yearly_change_in_scores",250,"Aruba",0.059945054945055,0.529565022516084
"2012 - 2024","BD","Biodiversity","average_yearly_change_in_scores",0,"Global average",-0.232087912087911,4.39626255150662e-08
"2012 - 2024","BD","Biodiversity","average_yearly_change_in_scores",1,"Cocos Islands",-0.399999999999995,3.67055489108508e-06
"2012 - 2024","BD","Biodiversity","average_yearly_change_in_scores",2,"Christmas Island",-0.0963736263736268,0.120400128586393
"2012 - 2024","BD","Biodiversity","average_yearly_change_in_scores",3,"Norfolk Island",-0.016043956043954,1.21232250065753e-13
"2012 - 2024","BD","Biodiversity","average_yearly_change_in_scores",4,"Macquarie Island",-0.716208791208783,0.000584027873801883
